k,re,im
5.560000e+02,-5.760496e-01,-2.064149e+00
5.570000e+02,-7.143424e-01,1.970822e+00
5.580000e+02,-7.143424e-01,-1.970822e+00
5.590000e+02,-1.693823e+00,1.572950e+00
5.600000e+02,-1.693823e+00,-1.572950e+00
5.610000e+02,-2.784120e+00,0.000000e+00
5.620000e+02,-2.765169e+00,0.000000e+00
5.630000e+02,-1.000506e+00,1.523014e+00
5.640000e+02,-1.000506e+00,-1.523014e+00
5.650000e+02,-1.894720e+00,0.000000e+00
5.660000e+02,-2.001394e+00,0.000000e+00
5.670000e+02,-1.999788e+00,0.000000e+00
5.680000e+02,-1.591331e+00,0.000000e+00
5.690000e+02,-9.852626e-01,1.196902e-01
5.700000e+02,-9.852626e-01,-1.196902e-01
5.710000e+02,-2.491762e-01,6.450000e-01
5.720000e+02,-2.491762e-01,-6.450000e-01
5.730000e+02,-3.868615e-01,4.497399e-01
5.740000e+02,-3.868615e-01,-4.497399e-01
5.750000e+02,-3.722810e-01,4.560493e-01
5.760000e+02,-3.722810e-01,-4.560493e-01
5.770000e+02,-6.007990e-01,2.105464e-01
5.780000e+02,-6.007990e-01,-2.105464e-01
5.790000e+02,-5.621142e-01,0.000000e+00
5.800000e+02,6.338692e-06,0.000000e+00
5.810000e+02,-7.474737e-02,0.000000e+00
5.820000e+02,-9.605084e-02,0.000000e+00
5.830000e+02,-1.962388e-01,0.000000e+00
5.840000e+02,-1.986078e-01,0.000000e+00
5.850000e+02,-1.986297e-01,0.000000e+00
5.860000e+02,-2.000000e+01,0.000000e+00
5.870000e+02,-2.000000e+01,0.000000e+00
5.880000e+02,-2.000000e+01,0.000000e+00
5.890000e+02,-2.000000e+01,0.000000e+00
5.900000e+02,-2.000000e+01,0.000000e+00
5.910000e+02,-2.000000e+01,0.000000e+00
5.920000e+02,-2.000000e+01,0.000000e+00
5.930000e+02,-9.999777e+01,0.000000e+00
5.940000e+02,-9.999822e+01,0.000000e+00
5.950000e+02,-9.999895e+01,0.000000e+00
5.960000e+02,-9.999898e+01,0.000000e+00
5.970000e+02,-3.719400e+01,0.000000e+00
5.980000e+02,-3.712061e+01,0.000000e+00
5.990000e+02,-3.612072e+01,0.000000e+00
6.000000e+02,-3.585724e+01,0.000000e+00
6.010000e+02,-3.490167e+01,0.000000e+00
6.020000e+02,-3.356155e+01,0.000000e+00
6.030000e+02,-2.745642e+01,4.559575e+00
6.040000e+02,-2.745642e+01,-4.559575e+00
6.050000e+02,-2.990338e+01,0.000000e+00
6.060000e+02,-2.245215e+01,0.000000e+00
6.070000e+02,-1.460789e+01,0.000000e+00
6.080000e+02,-1.445935e+01,0.000000e+00
6.090000e+02,-1.423804e+01,0.000000e+00
6.100000e+02,-1.424721e+01,0.000000e+00
6.110000e+02,-1.011017e+01,0.000000e+00
6.120000e+02,-1.009670e+01,0.000000e+00
6.130000e+02,-1.006989e+01,0.000000e+00
6.140000e+02,-1.007045e+01,0.000000e+00
6.150000e+02,-4.979072e-01,6.925868e+00
6.160000e+02,-4.979072e-01,-6.925868e+00
6.170000e+02,-4.916041e-01,6.866834e+00
6.180000e+02,-4.916041e-01,-6.866834e+00
6.190000e+02,-4.924854e-01,6.870908e+00
6.200000e+02,-4.924854e-01,-6.870908e+00
6.210000e+02,-1.093731e+00,3.893533e+00
6.220000e+02,-1.093731e+00,-3.893533e+00
6.230000e+02,-1.869614e-01,3.733636e+00
6.240000e+02,-1.869614e-01,-3.733636e+00
6.250000e+02,-4.480718e+00,0.000000e+00
6.260000e+02,-4.444522e+00,0.000000e+00
6.270000e+02,-3.528308e+00,0.000000e+00
6.280000e+02,-3.361606e+00,0.000000e+00
6.290000e+02,-5.827086e-01,2.042619e+00
6.300000e+02,-5.827086e-01,-2.042619e+00
6.310000e+02,-7.080583e-01,2.004048e+00
6.320000e+02,-7.080583e-01,-2.004048e+00
6.330000e+02,-1.695890e+00,1.591800e+00
6.340000e+02,-1.695890e+00,-1.591800e+00
6.350000e+02,-2.784396e+00,0.000000e+00
6.360000e+02,-2.765012e+00,0.000000e+00
6.370000e+02,-9.917253e-01,1.501247e+00
6.380000e+02,-9.917253e-01,-1.501247e+00
6.390000e+02,-1.892565e+00,0.000000e+00
6.400000e+02,-2.001406e+00,0.000000e+00
6.410000e+02,-1.999750e+00,0.000000e+00
6.420000e+02,-1.591331e+00,0.000000e+00
6.430000e+02,-9.960785e-01,1.269798e-01
6.440000e+02,-9.960785e-01,-1.269798e-01
6.450000e+02,-2.491763e-01,6.449996e-01
6.460000e+02,-2.491763e-01,-6.449996e-01
6.470000e+02,-3.873480e-01,4.499000e-01
6.480000e+02,-3.873480e-01,-4.499000e-01
6.490000e+02,-3.721751e-01,4.566401e-01
6.500000e+02,-3.721751e-01,-4.566401e-01
6.510000e+02,-5.925655e-01,2.120328e-01
6.520000e+02,-5.925655e-01,-2.120328e-01
6.530000e+02,-5.610070e-01,0.000000e+00
6.540000e+02,6.338702e-06,0.000000e+00
6.550000e+02,-7.631435e-02,0.000000e+00
6.560000e+02,-9.513230e-02,0.000000e+00
6.570000e+02,-1.962437e-01,0.000000e+00
6.580000e+02,-1.986087e-01,0.000000e+00
6.590000e+02,-1.986297e-01,0.000000e+00
6.600000e+02,-2.000000e+01,0.000000e+00
6.610000e+02,-2.000000e+01,0.000000e+00
6.620000e+02,-2.000000e+01,0.000000e+00
6.630000e+02,-2.000000e+01,0.000000e+00
6.640000e+02,-2.000000e+01,0.000000e+00
6.650000e+02,-2.000000e+01,0.000000e+00
6.660000e+02,-2.000000e+01,0.000000e+00
6.670000e+02,-9.999777e+01,0.000000e+00
6.680000e+02,-9.999822e+01,0.000000e+00
6.690000e+02,-9.999895e+01,0.000000e+00
6.700000e+02,-9.999898e+01,0.000000e+00
6.710000e+02,-3.719400e+01,0.000000e+00
6.720000e+02,-3.712061e+01,0.000000e+00
6.730000e+02,-3.612074e+01,0.000000e+00
6.740000e+02,-3.585724e+01,0.000000e+00
6.750000e+02,-3.490165e+01,0.000000e+00
6.760000e+02,-3.356153e+01,0.000000e+00
6.770000e+02,-2.745598e+01,4.559429e+00
6.780000e+02,-2.745598e+01,-4.559429e+00
6.790000e+02,-2.990370e+01,0.000000e+00
6.800000e+02,-2.245215e+01,0.000000e+00
6.810000e+02,-1.460786e+01,0.000000e+00
6.820000e+02,-1.445926e+01,0.000000e+00
6.830000e+02,-1.423803e+01,0.000000e+00
6.840000e+02,-1.424720e+01,0.000000e+00
6.850000e+02,-1.011017e+01,0.000000e+00
6.860000e+02,-1.009671e+01,0.000000e+00
6.870000e+02,-1.006990e+01,0.000000e+00
6.880000e+02,-1.007045e+01,0.000000e+00
6.890000e+02,-4.979427e-01,6.925945e+00
6.900000e+02,-4.979427e-01,-6.925945e+00
6.910000e+02,-4.915861e-01,6.866898e+00
6.920000e+02,-4.915861e-01,-6.866898e+00
6.930000e+02,-4.924941e-01,6.870888e+00
6.940000e+02,-4.924941e-01,-6.870888e+00
6.950000e+02,-1.069630e+00,3.875394e+00
6.960000e+02,-1.069630e+00,-3.875394e+00
6.970000e+02,-2.159482e-01,3.738672e+00
6.980000e+02,-2.159482e-01,-3.738672e+00
6.990000e+02,-4.480616e+00,0.000000e+00
7.000000e+02,-4.444521e+00,0.000000e+00
7.010000e+02,-3.528624e+00,0.000000e+00
7.020000e+02,-3.361588e+00,0.000000e+00
7.030000e+02,-7.118726e-01,2.041209e+00
7.040000e+02,-7.118726e-01,-2.041209e+00
7.050000e+02,-5.789019e-01,2.016701e+00
7.060000e+02,-5.789019e-01,-2.016701e+00
7.070000e+02,-1.698560e+00,1.610150e+00
7.080000e+02,-1.698560e+00,-1.610150e+00
7.090000e+02,-2.784666e+00,0.000000e+00
7.100000e+02,-2.764862e+00,0.000000e+00
7.110000e+02,-9.826784e-01,1.480690e+00
7.120000e+02,-9.826784e-01,-1.480690e+00
7.130000e+02,-1.890403e+00,0.000000e+00
7.140000e+02,-2.001417e+00,0.000000e+00
7.150000e+02,-1.999714e+00,0.000000e+00
7.160000e+02,-1.591331e+00,0.000000e+00
7.170000e+02,-1.006250e+00,1.328403e-01
7.180000e+02,-1.006250e+00,-1.328403e-01
7.190000e+02,-2.491765e-01,6.449993e-01
7.200000e+02,-2.491765e-01,-6.449993e-01
7.210000e+02,-3.878138e-01,4.500948e-01
7.220000e+02,-3.878138e-01,-4.500948e-01
7.230000e+02,-3.720863e-01,4.572227e-01
7.240000e+02,-3.720863e-01,-4.572227e-01
7.250000e+02,-5.849323e-01,2.134195e-01
7.260000e+02,-5.849323e-01,-2.134195e-01
7.270000e+02,-5.599934e-01,0.000000e+00
7.280000e+02,6.338712e-06,0.000000e+00
7.290000e+02,-7.810307e-02,0.000000e+00
7.300000e+02,-9.400699e-02,0.000000e+00
7.310000e+02,-1.962487e-01,0.000000e+00
7.320000e+02,-1.986096e-01,0.000000e+00
7.330000e+02,-1.986298e-01,0.000000e+00
7.340000e+02,-2.000000e+01,0.000000e+00
7.350000e+02,-2.000000e+01,0.000000e+00
7.360000e+02,-2.000000e+01,0.000000e+00
7.370000e+02,-2.000000e+01,0.000000e+00
7.380000e+02,-2.000000e+01,0.000000e+00
7.390000e+02,-2.000000e+01,0.000000e+00
7.400000e+02,-2.000000e+01,0.000000e+00
7.410000e+02,-9.999777e+01,0.000000e+00
7.420000e+02,-9.999822e+01,0.000000e+00
7.430000e+02,-9.999895e+01,0.000000e+00
7.440000e+02,-9.999898e+01,0.000000e+00
7.450000e+02,-3.719400e+01,0.000000e+00
7.460000e+02,-3.712061e+01,0.000000e+00
7.470000e+02,-3.612075e+01,0.000000e+00
7.480000e+02,-3.585724e+01,0.000000e+00
7.490000e+02,-3.490163e+01,0.000000e+00
7.500000e+02,-3.356151e+01,0.000000e+00
7.510000e+02,-2.745554e+01,4.559283e+00
7.520000e+02,-2.745554e+01,-4.559283e+00
7.530000e+02,-2.990402e+01,0.000000e+00
7.540000e+02,-2.245215e+01,0.000000e+00
7.550000e+02,-1.460783e+01,0.000000e+00
7.560000e+02,-1.445918e+01,0.000000e+00
7.570000e+02,-1.423802e+01,0.000000e+00
7.580000e+02,-1.424720e+01,0.000000e+00
7.590000e+02,-1.011017e+01,0.000000e+00
7.600000e+02,-1.009672e+01,0.000000e+00
7.610000e+02,-1.006990e+01,0.000000e+00
7.620000e+02,-1.007045e+01,0.000000e+00
7.630000e+02,-4.979781e-01,6.926023e+00
7.640000e+02,-4.979781e-01,-6.926023e+00
7.650000e+02,-4.925034e-01,6.870868e+00
7.660000e+02,-4.925034e-01,-6.870868e+00
7.670000e+02,-4.915675e-01,6.866962e+00
7.680000e+02,-4.915675e-01,-6.866962e+00
7.690000e+02,-1.043557e+00,3.855643e+00
7.700000e+02,-1.043557e+00,-3.855643e+00
7.710000e+02,-2.469342e-01,3.745079e+00
7.720000e+02,-2.469342e-01,-3.745079e+00
7.730000e+02,-4.480515e+00,0.000000e+00
7.740000e+02,-4.444519e+00,0.000000e+00
7.750000e+02,-3.528939e+00,0.000000e+00
7.760000e+02,-3.361571e+00,0.000000e+00
7.770000e+02,-7.233472e-01,2.070784e+00
7.780000e+02,-7.233472e-01,-2.070784e+00
7.790000e+02,-5.671752e-01,1.997988e+00
7.800000e+02,-5.671752e-01,-1.997988e+00
7.810000e+02,-1.701703e+00,1.627972e+00
7.820000e+02,-1.701703e+00,-1.627972e+00
7.830000e+02,-2.784928e+00,0.000000e+00
7.840000e+02,-2.764717e+00,0.000000e+00
7.850000e+02,-9.733899e-01,1.461315e+00
7.860000e+02,-9.733899e-01,-1.461315e+00
7.870000e+02,-1.888234e+00,0.000000e+00
7.880000e+02,-2.001427e+00,0.000000e+00
7.890000e+02,-1.999679e+00,0.000000e+00
7.900000e+02,-1.591331e+00,0.000000e+00
7.910000e+02,-1.015896e+00,1.376098e-01
7.920000e+02,-1.015896e+00,-1.376098e-01
7.930000e+02,-2.491768e-01,6.449989e-01
7.940000e+02,-2.491768e-01,-6.449989e-01
7.950000e+02,-3.882584e-01,4.503219e-01
7.960000e+02,-3.882584e-01,-4.503219e-01
7.970000e+02,-3.720141e-01,4.578000e-01
7.980000e+02,-3.720141e-01,-4.578000e-01
7.990000e+02,-5.777849e-01,2.146988e-01
8.000000e+02,-5.777849e-01,-2.146988e-01
8.010000e+02,-5.590595e-01,0.000000e+00
8.020000e+02,6.338722e-06,0.000000e+00
8.030000e+02,-8.026515e-02,0.000000e+00
8.040000e+02,-9.252381e-02,0.000000e+00
8.050000e+02,-1.962539e-01,0.000000e+00
8.060000e+02,-1.986105e-01,0.000000e+00
8.070000e+02,-1.986298e-01,0.000000e+00
8.080000e+02,-2.000000e+01,0.000000e+00
8.090000e+02,-2.000000e+01,0.000000e+00
8.100000e+02,-2.000000e+01,0.000000e+00
8.110000e+02,-2.000000e+01,0.000000e+00
8.120000e+02,-2.000000e+01,0.000000e+00
8.130000e+02,-2.000000e+01,0.000000e+00
8.140000e+02,-2.000000e+01,0.000000e+00
8.150000e+02,-9.999777e+01,0.000000e+00
8.160000e+02,-9.999822e+01,0.000000e+00
8.170000e+02,-9.999895e+01,0.000000e+00
8.180000e+02,-9.999898e+01,0.000000e+00
8.190000e+02,-3.719399e+01,0.000000e+00
8.200000e+02,-3.712061e+01,0.000000e+00
8.210000e+02,-3.612077e+01,0.000000e+00
8.220000e+02,-3.585723e+01,0.000000e+00
8.230000e+02,-3.490161e+01,0.000000e+00
8.240000e+02,-3.356149e+01,0.000000e+00
8.250000e+02,-2.745510e+01,4.559137e+00
8.260000e+02,-2.745510e+01,-4.559137e+00
8.270000e+02,-2.990434e+01,0.000000e+00
8.280000e+02,-2.245215e+01,0.000000e+00
8.290000e+02,-1.460780e+01,0.000000e+00
8.300000e+02,-1.445910e+01,0.000000e+00
8.310000e+02,-1.423802e+01,0.000000e+00
8.320000e+02,-1.424720e+01,0.000000e+00
8.330000e+02,-1.011017e+01,0.000000e+00
8.340000e+02,-1.009673e+01,0.000000e+00
8.350000e+02,-1.006990e+01,0.000000e+00
8.360000e+02,-1.007045e+01,0.000000e+00
8.370000e+02,-4.980135e-01,6.926100e+00
8.380000e+02,-4.980135e-01,-6.926100e+00
8.390000e+02,-4.925133e-01,6.870847e+00
8.400000e+02,-4.925133e-01,-6.870847e+00
8.410000e+02,-4.915482e-01,6.867026e+00
8.420000e+02,-4.915482e-01,-6.867026e+00
8.430000e+02,-2.803027e-01,3.753373e+00
8.440000e+02,-2.803027e-01,-3.753373e+00
8.450000e+02,-1.015130e+00,3.833747e+00
8.460000e+02,-1.015130e+00,-3.833747e+00
8.470000e+02,-4.480413e+00,0.000000e+00
8.480000e+02,-4.444518e+00,0.000000e+00
8.490000e+02,-3.529252e+00,0.000000e+00
8.500000e+02,-3.361554e+00,0.000000e+00
8.510000e+02,-7.347080e-01,2.094027e+00
8.520000e+02,-7.347080e-01,-2.094027e+00
8.530000e+02,-5.553799e-01,1.985294e+00
8.540000e+02,-5.553799e-01,-1.985294e+00
8.550000e+02,-1.705206e+00,1.645269e+00
8.560000e+02,-1.705206e+00,-1.645269e+00
8.570000e+02,-2.785185e+00,0.000000e+00
8.580000e+02,-2.764578e+00,0.000000e+00
8.590000e+02,-9.639015e-01,1.443067e+00
8.600000e+02,-9.639015e-01,-1.443067e+00
8.610000e+02,-1.886056e+00,0.000000e+00
8.620000e+02,-2.001436e+00,0.000000e+00
8.630000e+02,-1.999647e+00,0.000000e+00
8.640000e+02,-1.591331e+00,0.000000e+00
8.650000e+02,-1.025105e+00,1.415096e-01
8.660000e+02,-1.025105e+00,-1.415096e-01
8.670000e+02,-2.491770e-01,6.449986e-01
8.680000e+02,-2.491770e-01,-6.449986e-01
8.690000e+02,-3.886812e-01,4.505795e-01
8.700000e+02,-3.886812e-01,-4.505795e-01
8.710000e+02,-3.719583e-01,4.583747e-01
8.720000e+02,-3.719583e-01,-4.583747e-01
8.730000e+02,-5.710384e-01,2.158702e-01
8.740000e+02,-5.710384e-01,-2.158702e-01
8.750000e+02,-5.581944e-01,0.000000e+00
8.760000e+02,6.338732e-06,0.000000e+00
8.770000e+02,-8.334668e-02,0.000000e+00
8.780000e+02,-9.013724e-02,0.000000e+00
8.790000e+02,-1.962593e-01,0.000000e+00
8.800000e+02,-1.986115e-01,0.000000e+00
8.810000e+02,-1.986299e-01,0.000000e+00
8.820000e+02,-2.000000e+01,0.000000e+00
8.830000e+02,-2.000000e+01,0.000000e+00
8.840000e+02,-2.000000e+01,0.000000e+00
8.850000e+02,-2.000000e+01,0.000000e+00
8.860000e+02,-2.000000e+01,0.000000e+00
8.870000e+02,-2.000000e+01,0.000000e+00
8.880000e+02,-2.000000e+01,0.000000e+00
8.890000e+02,-9.999777e+01,0.000000e+00
8.900000e+02,-9.999822e+01,0.000000e+00
8.910000e+02,-9.999895e+01,0.000000e+00
8.920000e+02,-9.999898e+01,0.000000e+00
8.930000e+02,-3.719399e+01,0.000000e+00
8.940000e+02,-3.712061e+01,0.000000e+00
8.950000e+02,-3.612079e+01,0.000000e+00
8.960000e+02,-3.585723e+01,0.000000e+00
8.970000e+02,-3.490159e+01,0.000000e+00
8.980000e+02,-3.356147e+01,0.000000e+00
8.990000e+02,-2.745466e+01,4.558991e+00
9.000000e+02,-2.745466e+01,-4.558991e+00
9.010000e+02,-2.990466e+01,0.000000e+00
9.020000e+02,-2.245215e+01,0.000000e+00
9.030000e+02,-1.460777e+01,0.000000e+00
9.040000e+02,-1.445902e+01,0.000000e+00
9.050000e+02,-1.423801e+01,0.000000e+00
9.060000e+02,-1.424719e+01,0.000000e+00
9.070000e+02,-1.011017e+01,0.000000e+00
9.080000e+02,-1.009674e+01,0.000000e+00
9.090000e+02,-1.006990e+01,0.000000e+00
9.100000e+02,-1.007045e+01,0.000000e+00
9.110000e+02,-4.980490e-01,6.926179e+00
9.120000e+02,-4.980490e-01,-6.926179e+00
9.130000e+02,-4.915282e-01,6.867090e+00
9.140000e+02,-4.915282e-01,-6.867090e+00
9.150000e+02,-4.925239e-01,6.870825e+00
9.160000e+02,-4.925239e-01,-6.870825e+00
9.170000e+02,-3.165239e-01,3.764404e+00
9.180000e+02,-3.165239e-01,-3.764404e+00
9.190000e+02,-9.838782e-01,3.808837e+00
9.200000e+02,-9.838782e-01,-3.808837e+00
9.210000e+02,-4.480312e+00,0.000000e+00
9.220000e+02,-4.444517e+00,0.000000e+00
9.230000e+02,-3.529564e+00,0.000000e+00
9.240000e+02,-3.361536e+00,0.000000e+00
9.250000e+02,-7.447648e-01,2.113960e+00
9.260000e+02,-7.447648e-01,-2.113960e+00
9.270000e+02,-5.447626e-01,1.975661e+00
9.280000e+02,-5.447626e-01,-1.975661e+00
9.290000e+02,-1.708969e+00,1.662063e+00
9.300000e+02,-1.708969e+00,-1.662063e+00
9.310000e+02,-2.785435e+00,0.000000e+00
9.320000e+02,-2.764443e+00,0.000000e+00
9.330000e+02,-9.542594e-01,1.425877e+00
9.340000e+02,-9.542594e-01,-1.425877e+00
9.350000e+02,-1.883870e+00,0.000000e+00
9.360000e+02,-2.001445e+00,0.000000e+00
9.370000e+02,-1.999616e+00,0.000000e+00
9.380000e+02,-1.591331e+00,0.000000e+00
9.390000e+02,-1.033943e+00,1.446921e-01
9.400000e+02,-1.033943e+00,-1.446921e-01
9.410000e+02,-2.491772e-01,6.449982e-01
9.420000e+02,-2.491772e-01,-6.449982e-01
9.430000e+02,-3.719184e-01,4.589492e-01
9.440000e+02,-3.719184e-01,-4.589492e-01
9.450000e+02,-3.890813e-01,4.508658e-01
9.460000e+02,-3.890813e-01,-4.508658e-01
9.470000e+02,-5.646282e-01,2.169364e-01
9.480000e+02,-5.646282e-01,-2.169364e-01
9.490000e+02,-5.573892e-01,0.000000e+00
9.500000e+02,6.338742e-06,0.000000e+00
9.510000e+02,-8.709776e-02,3.859276e-03
9.520000e+02,-8.709776e-02,-3.859276e-03
9.530000e+02,-1.962649e-01,0.000000e+00
9.540000e+02,-1.986125e-01,0.000000e+00
9.550000e+02,-1.986300e-01,0.000000e+00
9.560000e+02,-2.000000e+01,0.000000e+00
9.570000e+02,-2.000000e+01,0.000000e+00
9.580000e+02,-2.000000e+01,0.000000e+00
9.590000e+02,-2.000000e+01,0.000000e+00
9.600000e+02,-2.000000e+01,0.000000e+00
9.610000e+02,-2.000000e+01,0.000000e+00
9.620000e+02,-2.000000e+01,0.000000e+00
9.630000e+02,-9.999777e+01,0.000000e+00
9.640000e+02,-9.999822e+01,0.000000e+00
9.650000e+02,-9.999895e+01,0.000000e+00
9.660000e+02,-9.999898e+01,0.000000e+00
9.670000e+02,-3.719398e+01,0.000000e+00
9.680000e+02,-3.712061e+01,0.000000e+00
9.690000e+02,-3.612080e+01,0.000000e+00
9.700000e+02,-3.585723e+01,0.000000e+00
9.710000e+02,-3.490157e+01,0.000000e+00
9.720000e+02,-3.356145e+01,0.000000e+00
9.730000e+02,-2.745422e+01,4.558845e+00
9.740000e+02,-2.745422e+01,-4.558845e+00
9.750000e+02,-2.990498e+01,0.000000e+00
9.760000e+02,-2.245216e+01,0.000000e+00
9.770000e+02,-1.460774e+01,0.000000e+00
9.780000e+02,-1.445894e+01,0.000000e+00
9.790000e+02,-1.423801e+01,0.000000e+00
9.800000e+02,-1.424719e+01,0.000000e+00
9.810000e+02,-1.011017e+01,0.000000e+00
9.820000e+02,-1.009675e+01,0.000000e+00
9.830000e+02,-1.006990e+01,0.000000e+00
9.840000e+02,-1.007045e+01,0.000000e+00
9.850000e+02,-4.980844e-01,6.926257e+00
9.860000e+02,-4.980844e-01,-6.926257e+00
9.870000e+02,-4.915073e-01,6.867155e+00
9.880000e+02,-4.915073e-01,-6.867155e+00
9.890000e+02,-4.925353e-01,6.870804e+00
9.900000e+02,-4.925353e-01,-6.870804e+00
9.910000e+02,-3.560813e-01,3.779668e+00
9.920000e+02,-3.560813e-01,-3.779668e+00
9.930000e+02,-9.493166e-01,3.779397e+00
9.940000e+02,-9.493166e-01,-3.779397e+00
9.950000e+02,-4.480210e+00,0.000000e+00
9.960000e+02,-4.444515e+00,0.000000e+00
9.970000e+02,-3.529875e+00,0.000000e+00
9.980000e+02,-3.361520e+00,0.000000e+00
9.990000e+02,-7.536529e-01,2.131970e+00
1.000000e+03,-7.536529e-01,-2.131970e+00
1.001000e+03,-5.352295e-01,1.967765e+00
1.002000e+03,-5.352295e-01,-1.967765e+00
1.003000e+03,-1.712911e+00,1.678388e+00
1.004000e+03,-1.712911e+00,-1.678388e+00
1.005000e+03,-2.785680e+00,0.000000e+00
1.006000e+03,-2.764313e+00,0.000000e+00
1.007000e+03,-9.445073e-01,1.409669e+00
1.008000e+03,-9.445073e-01,-1.409669e+00
1.009000e+03,-1.881675e+00,0.000000e+00
1.010000e+03,-2.001453e+00,0.000000e+00
1.011000e+03,-1.999586e+00,0.000000e+00
1.012000e+03,-1.591331e+00,0.000000e+00
1.013000e+03,-1.042461e+00,1.472665e-01
1.014000e+03,-1.042461e+00,-1.472665e-01
1.015000e+03,-2.491774e-01,6.449978e-01
1.016000e+03,-2.491774e-01,-6.449978e-01
1.017000e+03,-3.718945e-01,4.595254e-01
1.018000e+03,-3.718945e-01,-4.595254e-01
1.019000e+03,-3.894577e-01,4.511796e-01
1.020000e+03,-3.894577e-01,-4.511796e-01
1.021000e+03,-5.585038e-01,2.179017e-01
1.022000e+03,-5.585038e-01,-2.179017e-01
1.023000e+03,-5.566366e-01,0.000000e+00
1.024000e+03,6.338752e-06,0.000000e+00
1.025000e+03,-8.746220e-02,6.457752e-03
1.026000e+03,-8.746220e-02,-6.457752e-03
1.027000e+03,-1.962706e-01,0.000000e+00
1.028000e+03,-1.986135e-01,0.000000e+00
1.029000e+03,-1.986301e-01,0.000000e+00
1.030000e+03,-2.000000e+01,0.000000e+00
1.031000e+03,-2.000000e+01,0.000000e+00
1.032000e+03,-2.000000e+01,0.000000e+00
1.033000e+03,-2.000000e+01,0.000000e+00
1.034000e+03,-2.000000e+01,0.000000e+00
1.035000e+03,-2.000000e+01,0.000000e+00
1.036000e+03,-2.000000e+01,0.000000e+00
1.037000e+03,-9.999777e+01,0.000000e+00
1.038000e+03,-9.999822e+01,0.000000e+00
1.039000e+03,-9.999895e+01,0.000000e+00
1.040000e+03,-9.999898e+01,0.000000e+00
1.041000e+03,-3.719398e+01,0.000000e+00
1.042000e+03,-3.712061e+01,0.000000e+00
1.043000e+03,-3.612082e+01,0.000000e+00
1.044000e+03,-3.585723e+01,0.000000e+00
1.045000e+03,-3.490155e+01,0.000000e+00
1.046000e+03,-3.356142e+01,0.000000e+00
1.047000e+03,-2.745378e+01,4.558699e+00
1.048000e+03,-2.745378e+01,-4.558699e+00
1.049000e+03,-2.990530e+01,0.000000e+00
1.050000e+03,-2.245216e+01,0.000000e+00
1.051000e+03,-1.460771e+01,0.000000e+00
1.052000e+03,-1.445886e+01,0.000000e+00
1.053000e+03,-1.423800e+01,0.000000e+00
1.054000e+03,-1.424718e+01,0.000000e+00
1.055000e+03,-1.011017e+01,0.000000e+00
1.056000e+03,-1.009676e+01,0.000000e+00
1.057000e+03,-1.006990e+01,0.000000e+00
1.058000e+03,-1.007045e+01,0.000000e+00
1.059000e+03,-4.981198e-01,6.926335e+00
1.060000e+03,-4.981198e-01,-6.926335e+00
1.061000e+03,-4.914857e-01,6.867220e+00
1.062000e+03,-4.914857e-01,-6.867220e+00
1.063000e+03,-4.925474e-01,6.870781e+00
1.064000e+03,-4.925474e-01,-6.870781e+00
1.065000e+03,-3.990075e-01,3.801945e+00
1.066000e+03,-3.990075e-01,-3.801945e+00
1.067000e+03,-9.114127e-01,3.742624e+00
1.068000e+03,-9.114127e-01,-3.742624e+00
1.069000e+03,-4.480109e+00,0.000000e+00
1.070000e+03,-4.444514e+00,0.000000e+00
1.071000e+03,-3.530185e+00,0.000000e+00
1.072000e+03,-3.361503e+00,0.000000e+00
1.073000e+03,-7.616034e-01,2.148754e+00
1.074000e+03,-7.616034e-01,-2.148754e+00
1.075000e+03,-5.265804e-01,1.960969e+00
1.076000e+03,-5.265804e-01,-1.960969e+00
1.077000e+03,-1.716968e+00,1.694286e+00
1.078000e+03,-1.716968e+00,-1.694286e+00
1.079000e+03,-2.785919e+00,0.000000e+00
1.080000e+03,-2.764187e+00,0.000000e+00
1.081000e+03,-9.346834e-01,1.394366e+00
1.082000e+03,-9.346834e-01,-1.394366e+00
1.083000e+03,-1.879471e+00,0.000000e+00
1.084000e+03,-2.001461e+00,0.000000e+00
1.085000e+03,-1.999558e+00,0.000000e+00
1.086000e+03,-1.591331e+00,0.000000e+00
1.087000e+03,-1.050700e+00,1.493136e-01
1.088000e+03,-1.050700e+00,-1.493136e-01
1.089000e+03,-2.491776e-01,6.449974e-01
1.090000e+03,-2.491776e-01,-6.449974e-01
1.091000e+03,-3.718866e-01,4.601052e-01
1.092000e+03,-3.718866e-01,-4.601052e-01
1.093000e+03,-3.898091e-01,4.515194e-01
1.094000e+03,-3.898091e-01,-4.515194e-01
1.095000e+03,-5.526253e-01,2.187708e-01
1.096000e+03,-5.526253e-01,-2.187708e-01
1.097000e+03,-5.559306e-01,0.000000e+00
1.098000e+03,6.338762e-06,0.000000e+00
1.099000e+03,-8.783560e-02,8.300784e-03
1.100000e+03,-8.783560e-02,-8.300784e-03
1.101000e+03,-1.962765e-01,0.000000e+00
1.102000e+03,-1.986302e-01,0.000000e+00
1.103000e+03,-1.986146e-01,0.000000e+00
1.104000e+03,-2.000000e+01,0.000000e+00
1.105000e+03,-2.000000e+01,0.000000e+00
1.106000e+03,-2.000000e+01,0.000000e+00
1.107000e+03,-2.000000e+01,0.000000e+00
1.108000e+03,-2.000000e+01,0.000000e+00
1.109000e+03,-2.000000e+01,0.000000e+00
1.110000e+03,-2.000000e+01,0.000000e+00
